#-----------------------------------------------------------------------------
# Date d'extraction : 24/04/2025 - 12h17 loc.
#-----------------------------------------------------------------------------
# Producteur : MF-DCSC
# Experience : EUROCORDEX2020
# Modele     : ALADIN63_CNRM-CM5
# Scenario :
#     RCP2.6 : Emissions maîtrisées
#-----------------------------------------------------------------------------
# Période extraite : de 2006 à 2020
#-----------------------------------------------------------------------------
# Type d'indice : annuel
#-----------------------------------------------------------------------------
# Indices : 
#     TAV : Température moyenne journalière (°C)
#     PN20MM : Nombre de jours de fortes précipitations (jour(s))
#     PQ90 : précipitations intenses (Q90) (mm)
#     PQ99 : précipitations extrêmes (Q99) (mm)
#     RR99 : nombre de jours de précipitations intenses (nombre de jours où on dépasse le Q99) (jour(s))
#-----------------------------------------------------------------------------
# Format des enregistrements 
# Point;Latitude;Longitude;Contexte;Annee;TAV;PN20MM;PQ90;PQ99;RR99;
#-----------------------------------------------------------------------------
Point;Latitude;Longitude;Contexte;Annee;TAV;PN20MM;PQ90;PQ99;RR99;
12901;47.9669;-1.5751;RCP2.6;2006;11.19;2;5.8;15.83;3;
12901;47.9669;-1.5751;RCP2.6;2007;11.85;2;6.25;17.27;4;
12901;47.9669;-1.5751;RCP2.6;2008;11.57;2;6.79;14.91;2;
12901;47.9669;-1.5751;RCP2.6;2009;12.55;2;5.45;16.92;3;
12901;47.9669;-1.5751;RCP2.6;2010;11.94;2;6.5;16.44;2;
12901;47.9669;-1.5751;RCP2.6;2011;12.01;5;5.61;22.09;5;
12901;47.9669;-1.5751;RCP2.6;2012;12.36;3;6.22;14.91;3;
12901;47.9669;-1.5751;RCP2.6;2013;12.34;0;5.73;13.6;0;
12901;47.9669;-1.5751;RCP2.6;2014;12.09;4;5.88;20.22;5;
12901;47.9669;-1.5751;RCP2.6;2015;12.35;2;5.44;14.52;2;
12901;47.9669;-1.5751;RCP2.6;2016;12.54;3;6.77;19.04;5;
12901;47.9669;-1.5751;RCP2.6;2017;12.76;2;6.93;17.65;4;
12901;47.9669;-1.5751;RCP2.6;2018;11.61;3;6.69;17.98;5;
12901;47.9669;-1.5751;RCP2.6;2019;11.34;2;6.79;17.66;5;
12901;47.9669;-1.5751;RCP2.6;2020;11.56;5;7.83;22.8;7;
12902;47.9704;-1.4681;RCP2.6;2006;11.27;1;5.97;16.24;2;
12902;47.9704;-1.4681;RCP2.6;2007;11.89;3;6.7;18.65;5;
12902;47.9704;-1.4681;RCP2.6;2008;11.63;1;6.54;14.57;1;
12902;47.9704;-1.4681;RCP2.6;2009;12.62;3;5.82;16.52;4;
12902;47.9704;-1.4681;RCP2.6;2010;11.99;2;6.7;16.3;2;
12902;47.9704;-1.4681;RCP2.6;2011;12.09;3;5.35;17.35;4;
12902;47.9704;-1.4681;RCP2.6;2012;12.42;2;5.88;15.88;2;
12902;47.9704;-1.4681;RCP2.6;2013;12.38;0;5.72;13.54;0;
12902;47.9704;-1.4681;RCP2.6;2014;12.13;4;5.6;18.93;5;
12902;47.9704;-1.4681;RCP2.6;2015;12.41;2;5.13;13.35;2;
12902;47.9704;-1.4681;RCP2.6;2016;12.59;5;6.83;20.21;5;
12902;47.9704;-1.4681;RCP2.6;2017;12.8;2;6.6;17.57;4;
12902;47.9704;-1.4681;RCP2.6;2018;11.67;4;6.09;19.79;6;
12902;47.9704;-1.4681;RCP2.6;2019;11.45;3;6.47;18.17;5;
12902;47.9704;-1.4681;RCP2.6;2020;11.64;3;8.01;18;4;
12903;47.9738;-1.3611;RCP2.6;2006;11.23;7;6.75;20.9;8;
12903;47.9738;-1.3611;RCP2.6;2007;11.89;4;5.97;19.72;4;
12903;47.9738;-1.3611;RCP2.6;2008;11.59;1;6.92;14.62;1;
12903;47.9738;-1.3611;RCP2.6;2009;12.63;3;6.13;19.07;3;
12903;47.9738;-1.3611;RCP2.6;2010;11.99;5;6.51;20.63;5;
12903;47.9738;-1.3611;RCP2.6;2011;12.04;4;6.41;19.03;4;
12903;47.9738;-1.3611;RCP2.6;2012;12.47;2;6.35;16.29;2;
12903;47.9738;-1.3611;RCP2.6;2013;12.35;0;5.65;14.46;0;
12903;47.9738;-1.3611;RCP2.6;2014;12.12;3;5.96;18.29;4;
12903;47.9738;-1.3611;RCP2.6;2015;12.36;2;5.22;13.89;2;
12903;47.9738;-1.3611;RCP2.6;2016;12.66;4;6.52;20.48;4;
12903;47.9738;-1.3611;RCP2.6;2017;12.78;4;7.24;20.15;4;
12903;47.9738;-1.3611;RCP2.6;2018;11.64;6;6.71;20.47;6;
12903;47.9738;-1.3611;RCP2.6;2019;11.43;6;6.59;22.33;6;
12903;47.9738;-1.3611;RCP2.6;2020;11.62;3;8.06;17.93;4;
12904;47.9772;-1.2541;RCP2.6;2006;11.14;7;6.79;21;8;
12904;47.9772;-1.2541;RCP2.6;2007;11.81;4;6;19.62;4;
12904;47.9772;-1.2541;RCP2.6;2008;11.51;1;6.96;14.7;1;
12904;47.9772;-1.2541;RCP2.6;2009;12.55;3;6.17;19.09;3;
12904;47.9772;-1.2541;RCP2.6;2010;11.91;5;6.55;20.74;5;
12904;47.9772;-1.2541;RCP2.6;2011;11.96;4;6.44;19.13;4;
12904;47.9772;-1.2541;RCP2.6;2012;12.38;2;6.38;16.38;2;
12904;47.9772;-1.2541;RCP2.6;2013;12.27;0;5.68;14.54;0;
12904;47.9772;-1.2541;RCP2.6;2014;12.03;4;5.99;18.39;4;
12904;47.9772;-1.2541;RCP2.6;2015;12.27;2;5.25;13.97;2;
12904;47.9772;-1.2541;RCP2.6;2016;12.58;4;6.56;20.58;4;
12904;47.9772;-1.2541;RCP2.6;2017;12.7;4;7.27;20.24;4;
12904;47.9772;-1.2541;RCP2.6;2018;11.56;5;6.74;20.31;6;
12904;47.9772;-1.2541;RCP2.6;2019;11.34;6;6.62;22.37;6;
12904;47.9772;-1.2541;RCP2.6;2020;11.53;3;8.1;18.01;4;
12905;47.9804;-1.147;RCP2.6;2006;11.11;7;6.66;21.8;7;
12905;47.9804;-1.147;RCP2.6;2007;11.72;6;6.16;21.07;6;
12905;47.9804;-1.147;RCP2.6;2008;11.41;2;7.17;15.68;2;
12905;47.9804;-1.147;RCP2.6;2009;12.49;4;6.63;18.89;4;
12905;47.9804;-1.147;RCP2.6;2010;11.87;5;7.26;21.04;6;
12905;47.9804;-1.147;RCP2.6;2011;11.9;4;5.96;18.41;4;
12905;47.9804;-1.147;RCP2.6;2012;12.33;2;6.24;16.64;2;
12905;47.9804;-1.147;RCP2.6;2013;12.22;1;5.85;14.26;1;
12905;47.9804;-1.147;RCP2.6;2014;11.96;3;5.79;17.4;3;
12905;47.9804;-1.147;RCP2.6;2015;12.18;2;4.68;17.79;2;
12905;47.9804;-1.147;RCP2.6;2016;12.54;4;6.49;22.52;4;
12905;47.9804;-1.147;RCP2.6;2017;12.66;6;7.23;21.62;6;
12905;47.9804;-1.147;RCP2.6;2018;11.5;4;7.27;19.9;5;
12905;47.9804;-1.147;RCP2.6;2019;11.26;7;6.92;23.08;7;
12905;47.9804;-1.147;RCP2.6;2020;11.5;3;8.3;18.99;4;
13018;47.9125;-4.3599;RCP2.6;2006;11.86;5;5.83;22.1;6;
13018;47.9125;-4.3599;RCP2.6;2007;12.36;4;6.11;19.39;5;
13018;47.9125;-4.3599;RCP2.6;2008;11.98;0;7.82;17.25;1;
13018;47.9125;-4.3599;RCP2.6;2009;12.58;1;7.25;14.8;1;
13018;47.9125;-4.3599;RCP2.6;2010;12.34;3;7.9;18.28;4;
13018;47.9125;-4.3599;RCP2.6;2011;12.46;3;6.16;18.13;4;
13018;47.9125;-4.3599;RCP2.6;2012;12.65;2;6.97;17.16;3;
13018;47.9125;-4.3599;RCP2.6;2013;12.8;1;6.42;15.37;1;
13018;47.9125;-4.3599;RCP2.6;2014;12.71;4;6.53;19.99;6;
13018;47.9125;-4.3599;RCP2.6;2015;12.75;4;6;19.9;5;
13018;47.9125;-4.3599;RCP2.6;2016;12.95;5;7.84;21.31;5;
13018;47.9125;-4.3599;RCP2.6;2017;13.29;4;6.44;18.37;4;
13018;47.9125;-4.3599;RCP2.6;2018;12.09;2;8.67;18.41;3;
13018;47.9125;-4.3599;RCP2.6;2019;11.92;5;8.01;21.09;5;
13018;47.9125;-4.3599;RCP2.6;2020;11.97;5;6.78;22.34;5;
13019;47.9186;-4.2533;RCP2.6;2006;11.5;9;7.84;28.87;6;
13019;47.9186;-4.2533;RCP2.6;2007;12.09;12;8.08;27.08;6;
13019;47.9186;-4.2533;RCP2.6;2008;11.65;11;11.97;24.56;3;
13019;47.9186;-4.2533;RCP2.6;2009;12.4;4;10.86;20.42;2;
13019;47.9186;-4.2533;RCP2.6;2010;12.05;10;11.87;25.37;3;
13019;47.9186;-4.2533;RCP2.6;2011;12.14;9;9.4;24.72;3;
13019;47.9186;-4.2533;RCP2.6;2012;12.44;8;10.52;24.02;3;
13019;47.9186;-4.2533;RCP2.6;2013;12.54;5;8.71;20.88;1;
13019;47.9186;-4.2533;RCP2.6;2014;12.44;12;9.57;26.66;5;
13019;47.9186;-4.2533;RCP2.6;2015;12.47;7;7.7;28.51;6;
13019;47.9186;-4.2533;RCP2.6;2016;12.71;14;10.99;28.73;7;
13019;47.9186;-4.2533;RCP2.6;2017;13;8;9.9;26.64;5;
13019;47.9186;-4.2533;RCP2.6;2018;11.72;13;11.69;25.53;4;
13019;47.9186;-4.2533;RCP2.6;2019;11.55;12;11.46;29.87;5;
13019;47.9186;-4.2533;RCP2.6;2020;11.72;9;9.27;34.18;7;
13020;47.9245;-4.1466;RCP2.6;2006;11.68;10;6.8;26.07;5;
13020;47.9245;-4.1466;RCP2.6;2007;12.25;11;7.3;24.23;5;
13020;47.9245;-4.1466;RCP2.6;2008;11.82;8;10.66;22.88;2;
13020;47.9245;-4.1466;RCP2.6;2009;12.55;3;9.19;18.29;1;
13020;47.9245;-4.1466;RCP2.6;2010;12.22;7;10.32;21.81;3;
13020;47.9245;-4.1466;RCP2.6;2011;12.31;8;8;22.22;3;
13020;47.9245;-4.1466;RCP2.6;2012;12.58;4;9.15;22.2;4;
13020;47.9245;-4.1466;RCP2.6;2013;12.68;4;7.6;19.75;1;
13020;47.9245;-4.1466;RCP2.6;2014;12.57;11;8.63;26.06;6;
13020;47.9245;-4.1466;RCP2.6;2015;12.61;6;6.64;26.37;5;
13020;47.9245;-4.1466;RCP2.6;2016;12.85;12;10.14;28.42;6;
13020;47.9245;-4.1466;RCP2.6;2017;13.13;8;8.74;23.75;3;
13020;47.9245;-4.1466;RCP2.6;2018;11.9;7;10.5;25.15;5;
13020;47.9245;-4.1466;RCP2.6;2019;11.72;9;10.16;26.28;6;
13020;47.9245;-4.1466;RCP2.6;2020;11.87;9;8.18;35.84;8;
13021;47.9304;-4.0399;RCP2.6;2006;11.63;8;7.09;26.88;7;
13021;47.9304;-4.0399;RCP2.6;2007;12.23;12;7.82;24.74;7;
13021;47.9304;-4.0399;RCP2.6;2008;11.81;9;10.2;24.45;6;
13021;47.9304;-4.0399;RCP2.6;2009;12.55;4;8.78;19.6;2;
13021;47.9304;-4.0399;RCP2.6;2010;12.2;8;10.17;24.09;5;
13021;47.9304;-4.0399;RCP2.6;2011;12.28;9;8.41;23.78;4;
13021;47.9304;-4.0399;RCP2.6;2012;12.57;5;10.04;23.21;4;
13021;47.9304;-4.0399;RCP2.6;2013;12.6;6;7.83;21.51;2;
13021;47.9304;-4.0399;RCP2.6;2014;12.5;9;8.8;25.11;6;
13021;47.9304;-4.0399;RCP2.6;2015;12.55;7;6.95;26.61;7;
13021;47.9304;-4.0399;RCP2.6;2016;12.8;11;9.52;26.67;6;
13021;47.9304;-4.0399;RCP2.6;2017;13.07;7;8.27;24.78;5;
13021;47.9304;-4.0399;RCP2.6;2018;11.87;12;10.27;24.52;6;
13021;47.9304;-4.0399;RCP2.6;2019;11.67;9;9.7;27.02;7;
13021;47.9304;-4.0399;RCP2.6;2020;11.85;8;8.72;40.72;8;
13022;47.9362;-3.9332;RCP2.6;2006;11.17;10;7.53;26.28;4;
13022;47.9362;-3.9332;RCP2.6;2007;11.8;14;9.18;29.83;8;
13022;47.9362;-3.9332;RCP2.6;2008;11.38;14;11.92;25.84;3;
13022;47.9362;-3.9332;RCP2.6;2009;12.1;10;11.04;22.36;2;
13022;47.9362;-3.9332;RCP2.6;2010;11.81;15;11.34;30.63;10;
13022;47.9362;-3.9332;RCP2.6;2011;11.84;8;9.71;27.9;5;
13022;47.9362;-3.9332;RCP2.6;2012;12.17;10;11.05;27.92;5;
13022;47.9362;-3.9332;RCP2.6;2013;12.23;10;9.25;24.67;3;
13022;47.9362;-3.9332;RCP2.6;2014;12.08;9;10.8;28.62;5;
13022;47.9362;-3.9332;RCP2.6;2015;12.15;11;8.32;29.52;7;
13022;47.9362;-3.9332;RCP2.6;2016;12.4;12;10.59;27.16;5;
13022;47.9362;-3.9332;RCP2.6;2017;12.68;12;8.37;26.87;4;
13022;47.9362;-3.9332;RCP2.6;2018;11.48;18;11.55;30.83;8;
13022;47.9362;-3.9332;RCP2.6;2019;11.27;12;11.08;30.96;7;
13022;47.9362;-3.9332;RCP2.6;2020;11.41;10;8.87;33.83;6;
13023;47.9419;-3.8265;RCP2.6;2006;10.98;10;7.49;26.58;4;
13023;47.9419;-3.8265;RCP2.6;2007;11.61;14;9.28;30.2;8;
13023;47.9419;-3.8265;RCP2.6;2008;11.18;14;12.07;26.17;3;
13023;47.9419;-3.8265;RCP2.6;2009;11.91;10;11.18;22.65;2;
13023;47.9419;-3.8265;RCP2.6;2010;11.62;15;11.39;30.92;10;
13023;47.9419;-3.8265;RCP2.6;2011;11.65;8;9.84;28.25;5;
13023;47.9419;-3.8265;RCP2.6;2012;11.97;10;11.25;28.25;5;
13023;47.9419;-3.8265;RCP2.6;2013;12.03;10;9.23;24.97;3;
13023;47.9419;-3.8265;RCP2.6;2014;11.87;9;10.91;29.32;5;
13023;47.9419;-3.8265;RCP2.6;2015;11.97;12;8.42;29.89;7;
13023;47.9419;-3.8265;RCP2.6;2016;12.2;12;10.72;27.45;5;
13023;47.9419;-3.8265;RCP2.6;2017;12.48;12;8.47;27.17;4;
13023;47.9419;-3.8265;RCP2.6;2018;11.28;19;11.71;31.21;7;
13023;47.9419;-3.8265;RCP2.6;2019;11.08;12;11.29;31.33;7;
13023;47.9419;-3.8265;RCP2.6;2020;11.2;10;8.98;34.15;6;
13024;47.9475;-3.7197;RCP2.6;2006;11.04;8;7.89;26.55;4;
13024;47.9475;-3.7197;RCP2.6;2007;11.67;14;9.22;28.61;8;
13024;47.9475;-3.7197;RCP2.6;2008;11.2;15;12.63;27.16;4;
13024;47.9475;-3.7197;RCP2.6;2009;11.98;9;10.88;24.74;3;
13024;47.9475;-3.7197;RCP2.6;2010;11.68;16;12.18;31.84;9;
13024;47.9475;-3.7197;RCP2.6;2011;11.73;8;9.35;27.51;5;
13024;47.9475;-3.7197;RCP2.6;2012;12.02;11;10.7;27.16;4;
13024;47.9475;-3.7197;RCP2.6;2013;12.03;11;9.45;24.89;4;
13024;47.9475;-3.7197;RCP2.6;2014;11.9;10;9.29;26.84;4;
13024;47.9475;-3.7197;RCP2.6;2015;12.01;13;7.75;29.98;7;
13024;47.9475;-3.7197;RCP2.6;2016;12.22;13;9.7;28.02;5;
13024;47.9475;-3.7197;RCP2.6;2017;12.49;12;8.55;28.07;5;
13024;47.9475;-3.7197;RCP2.6;2018;11.3;15;10.77;31;9;
13024;47.9475;-3.7197;RCP2.6;2019;11.11;11;11.07;30.71;6;
13024;47.9475;-3.7197;RCP2.6;2020;11.28;12;9.11;32.76;6;
13025;47.953;-3.613;RCP2.6;2006;11.09;8;7.9;26.47;4;
13025;47.953;-3.613;RCP2.6;2007;11.72;14;9.2;28.52;8;
13025;47.953;-3.613;RCP2.6;2008;11.25;15;12.59;27.07;4;
13025;47.953;-3.613;RCP2.6;2009;12.03;9;10.85;24.65;3;
13025;47.953;-3.613;RCP2.6;2010;11.73;16;12.1;31.75;9;
13025;47.953;-3.613;RCP2.6;2011;11.78;8;9.33;27.42;5;
13025;47.953;-3.613;RCP2.6;2012;12.07;11;10.67;27.08;4;
13025;47.953;-3.613;RCP2.6;2013;12.09;11;9.42;24.82;4;
13025;47.953;-3.613;RCP2.6;2014;11.96;10;9.28;26.66;4;
13025;47.953;-3.613;RCP2.6;2015;12.06;13;7.76;29.89;7;
13025;47.953;-3.613;RCP2.6;2016;12.27;13;9.67;27.95;5;
13025;47.953;-3.613;RCP2.6;2017;12.54;11;8.52;27.98;5;
13025;47.953;-3.613;RCP2.6;2018;11.35;15;10.74;30.77;9;
13025;47.953;-3.613;RCP2.6;2019;11.17;11;11.03;30.61;6;
13025;47.953;-3.613;RCP2.6;2020;11.33;12;9.08;32.67;6;
13026;47.9584;-3.5062;RCP2.6;2006;11.07;6;7.72;27.95;5;
13026;47.9584;-3.5062;RCP2.6;2007;11.71;13;9.07;29.27;9;
13026;47.9584;-3.5062;RCP2.6;2008;11.19;17;12.73;27.72;5;
13026;47.9584;-3.5062;RCP2.6;2009;12.07;9;9.72;25.73;3;
13026;47.9584;-3.5062;RCP2.6;2010;11.7;14;11.16;35.11;9;
13026;47.9584;-3.5062;RCP2.6;2011;11.76;9;10.77;26.47;4;
13026;47.9584;-3.5062;RCP2.6;2012;12.02;12;10.31;27.33;4;
13026;47.9584;-3.5062;RCP2.6;2013;12.04;11;9.95;24.83;3;
13026;47.9584;-3.5062;RCP2.6;2014;11.92;9;9.34;27.5;5;
13026;47.9584;-3.5062;RCP2.6;2015;12.03;12;8.2;28.78;7;
13026;47.9584;-3.5062;RCP2.6;2016;12.24;9;9.52;28.42;6;
13026;47.9584;-3.5062;RCP2.6;2017;12.5;11;8.38;27.55;5;
13026;47.9584;-3.5062;RCP2.6;2018;11.31;15;10.62;30.84;8;
13026;47.9584;-3.5062;RCP2.6;2019;11.12;11;10.6;30.84;6;
13026;47.9584;-3.5062;RCP2.6;2020;11.3;12;9.22;30.87;6;
13027;47.9636;-3.3993;RCP2.6;2006;10.87;8;8.13;28.26;5;
13027;47.9636;-3.3993;RCP2.6;2007;11.58;12;9.16;28.45;6;
13027;47.9636;-3.3993;RCP2.6;2008;11.08;12;11.91;28.69;7;
13027;47.9636;-3.3993;RCP2.6;2009;12.07;10;9.28;28.17;6;
13027;47.9636;-3.3993;RCP2.6;2010;11.56;16;11.13;32.15;9;
13027;47.9636;-3.3993;RCP2.6;2011;11.61;7;9.27;25.7;3;
13027;47.9636;-3.3993;RCP2.6;2012;11.91;8;9.73;30.21;5;
13027;47.9636;-3.3993;RCP2.6;2013;11.91;10;9.16;24.02;3;
13027;47.9636;-3.3993;RCP2.6;2014;11.83;8;8.46;29.21;6;
13027;47.9636;-3.3993;RCP2.6;2015;11.96;9;7.28;29.83;6;
13027;47.9636;-3.3993;RCP2.6;2016;12.15;12;10.11;29.87;6;
13027;47.9636;-3.3993;RCP2.6;2017;12.44;11;8.28;28.41;6;
13027;47.9636;-3.3993;RCP2.6;2018;11.19;13;9.7;32.39;7;
13027;47.9636;-3.3993;RCP2.6;2019;10.93;11;9.82;33.76;8;
13027;47.9636;-3.3993;RCP2.6;2020;11.17;11;9.55;30.94;8;
13028;47.9688;-3.2925;RCP2.6;2006;10.69;8;8.23;28.54;5;
13028;47.9688;-3.2925;RCP2.6;2007;11.39;12;9.31;28.8;6;
13028;47.9688;-3.2925;RCP2.6;2008;10.88;12;12.05;29.03;7;
13028;47.9688;-3.2925;RCP2.6;2009;11.89;10;9.39;28.54;6;
13028;47.9688;-3.2925;RCP2.6;2010;11.39;16;11.32;32.56;9;
13028;47.9688;-3.2925;RCP2.6;2011;11.43;8;9.41;26.03;3;
13028;47.9688;-3.2925;RCP2.6;2012;11.72;8;9.87;30.57;5;
13028;47.9688;-3.2925;RCP2.6;2013;11.73;10;9.28;24.32;3;
13028;47.9688;-3.2925;RCP2.6;2014;11.64;8;8.51;29.58;6;
13028;47.9688;-3.2925;RCP2.6;2015;11.75;9;7.36;30.21;6;
13028;47.9688;-3.2925;RCP2.6;2016;11.96;12;10.24;30.17;6;
13028;47.9688;-3.2925;RCP2.6;2017;12.25;11;8.38;28.77;6;
13028;47.9688;-3.2925;RCP2.6;2018;11.02;14;9.87;32.79;7;
13028;47.9688;-3.2925;RCP2.6;2019;10.75;11;9.94;34.18;8;
13028;47.9688;-3.2925;RCP2.6;2020;10.99;11;9.67;31.17;8;
13029;47.9739;-3.1856;RCP2.6;2006;10.69;6;7.91;26.08;4;
13029;47.9739;-3.1856;RCP2.6;2007;11.41;11;9.46;30.87;5;
13029;47.9739;-3.1856;RCP2.6;2008;10.89;9;11.55;28.98;5;
13029;47.9739;-3.1856;RCP2.6;2009;11.91;9;9.53;27.04;4;
13029;47.9739;-3.1856;RCP2.6;2010;11.41;15;11.06;31.08;10;
13029;47.9739;-3.1856;RCP2.6;2011;11.45;7;10.09;22.25;2;
13029;47.9739;-3.1856;RCP2.6;2012;11.75;8;10.49;26.61;3;
13029;47.9739;-3.1856;RCP2.6;2013;11.72;8;9.86;23.16;3;
13029;47.9739;-3.1856;RCP2.6;2014;11.61;8;9.59;29.6;5;
13029;47.9739;-3.1856;RCP2.6;2015;11.78;8;7.13;27.65;5;
13029;47.9739;-3.1856;RCP2.6;2016;11.97;12;9.57;29.87;6;
13029;47.9739;-3.1856;RCP2.6;2017;12.22;10;7.85;28.72;5;
13029;47.9739;-3.1856;RCP2.6;2018;11.03;14;9.76;31.87;7;
13029;47.9739;-3.1856;RCP2.6;2019;10.76;10;10.21;33.39;8;
13029;47.9739;-3.1856;RCP2.6;2020;11.01;10;9.64;30.57;8;
13030;47.9789;-3.0787;RCP2.6;2006;10.98;6;5.54;24.42;5;
13030;47.9789;-3.0787;RCP2.6;2007;11.64;6;7.33;27.19;5;
13030;47.9789;-3.0787;RCP2.6;2008;11.2;7;8.73;23.97;4;
13030;47.9789;-3.0787;RCP2.6;2009;12.21;6;6.93;21.95;3;
13030;47.9789;-3.0787;RCP2.6;2010;11.71;12;8.31;29.91;6;
13030;47.9789;-3.0787;RCP2.6;2011;11.76;3;7.04;16.73;2;
13030;47.9789;-3.0787;RCP2.6;2012;12.03;7;7.99;22.1;3;
13030;47.9789;-3.0787;RCP2.6;2013;11.99;4;8.02;20.1;3;
13030;47.9789;-3.0787;RCP2.6;2014;11.87;5;7.76;22.02;4;
13030;47.9789;-3.0787;RCP2.6;2015;12.11;5;5.15;20.59;1;
13030;47.9789;-3.0787;RCP2.6;2016;12.3;9;8;30.61;6;
13030;47.9789;-3.0787;RCP2.6;2017;12.53;7;6.28;23.02;4;
13030;47.9789;-3.0787;RCP2.6;2018;11.34;10;8.34;26.58;5;
13030;47.9789;-3.0787;RCP2.6;2019;11.09;8;7.86;29.46;7;
13030;47.9789;-3.0787;RCP2.6;2020;11.3;8;7.47;27.38;5;
13031;47.9839;-2.9718;RCP2.6;2006;10.87;6;5.59;24.58;5;
13031;47.9839;-2.9718;RCP2.6;2007;11.54;6;7.38;27.37;5;
13031;47.9839;-2.9718;RCP2.6;2008;11.08;7;8.8;24.16;4;
13031;47.9839;-2.9718;RCP2.6;2009;12.1;6;6.98;22.11;3;
13031;47.9839;-2.9718;RCP2.6;2010;11.6;12;8.37;30.07;6;
13031;47.9839;-2.9718;RCP2.6;2011;11.66;3;7.09;16.86;2;
13031;47.9839;-2.9718;RCP2.6;2012;11.92;7;8.05;22.24;3;
13031;47.9839;-2.9718;RCP2.6;2013;11.88;4;8.08;20.25;3;
13031;47.9839;-2.9718;RCP2.6;2014;11.75;6;7.82;22.18;4;
13031;47.9839;-2.9718;RCP2.6;2015;12;5;5.19;20.74;1;
13031;47.9839;-2.9718;RCP2.6;2016;12.19;10;8.06;30.83;6;
13031;47.9839;-2.9718;RCP2.6;2017;12.42;7;6.53;23.2;4;
13031;47.9839;-2.9718;RCP2.6;2018;11.23;10;8.41;26.78;5;
13031;47.9839;-2.9718;RCP2.6;2019;10.97;8;7.96;29.63;7;
13031;47.9839;-2.9718;RCP2.6;2020;11.18;8;7.52;27.55;5;
13032;47.9887;-2.8649;RCP2.6;2006;10.98;6;5.82;24.61;4;
13032;47.9887;-2.8649;RCP2.6;2007;11.56;6;7.5;24.86;4;
13032;47.9887;-2.8649;RCP2.6;2008;11.21;5;9.05;23.83;4;
13032;47.9887;-2.8649;RCP2.6;2009;12.19;7;7.12;22.25;4;
13032;47.9887;-2.8649;RCP2.6;2010;11.72;9;7.95;26.84;5;
13032;47.9887;-2.8649;RCP2.6;2011;11.77;2;6.88;19.43;2;
13032;47.9887;-2.8649;RCP2.6;2012;12.03;6;8.11;23.09;3;
13032;47.9887;-2.8649;RCP2.6;2013;12;3;7.57;18.76;2;
13032;47.9887;-2.8649;RCP2.6;2014;11.83;6;7.41;24.43;4;
13032;47.9887;-2.8649;RCP2.6;2015;12.06;6;5.29;21.83;1;
13032;47.9887;-2.8649;RCP2.6;2016;12.31;11;8.58;31.03;7;
13032;47.9887;-2.8649;RCP2.6;2017;12.51;5;6.26;20.81;1;
13032;47.9887;-2.8649;RCP2.6;2018;11.31;11;8.23;23.69;4;
13032;47.9887;-2.8649;RCP2.6;2019;11.06;8;7.75;27.72;5;
13032;47.9887;-2.8649;RCP2.6;2020;11.26;8;7.36;29.38;5;
13033;47.9934;-2.758;RCP2.6;2006;10.92;5;4.79;24.55;4;
13033;47.9934;-2.758;RCP2.6;2007;11.57;6;7.15;27.11;5;
13033;47.9934;-2.758;RCP2.6;2008;11.17;7;9.01;23.65;4;
13033;47.9934;-2.758;RCP2.6;2009;12.17;6;7.14;22.41;3;
13033;47.9934;-2.758;RCP2.6;2010;11.65;11;8.54;30.97;5;
13033;47.9934;-2.758;RCP2.6;2011;11.69;3;7.18;18.2;2;
13033;47.9934;-2.758;RCP2.6;2012;12.02;5;7.32;23.09;4;
13033;47.9934;-2.758;RCP2.6;2013;11.96;2;7.71;17.46;2;
13033;47.9934;-2.758;RCP2.6;2014;11.82;6;6.72;25.68;5;
13033;47.9934;-2.758;RCP2.6;2015;12.05;6;5.1;21.2;1;
13033;47.9934;-2.758;RCP2.6;2016;12.27;8;7.88;31.33;7;
13033;47.9934;-2.758;RCP2.6;2017;12.48;6;6.54;21.21;2;
13033;47.9934;-2.758;RCP2.6;2018;11.3;9;8.48;27.19;6;
13033;47.9934;-2.758;RCP2.6;2019;11;8;8.2;29.18;7;
13033;47.9934;-2.758;RCP2.6;2020;11.23;9;7.36;28.1;7;
13034;47.998;-2.651;RCP2.6;2006;11.03;5;5.35;22.43;4;
13034;47.998;-2.651;RCP2.6;2007;11.69;5;7.53;25.62;5;
13034;47.998;-2.651;RCP2.6;2008;11.29;5;9.05;22.34;3;
13034;47.998;-2.651;RCP2.6;2009;12.3;6;6.73;21.33;3;
13034;47.998;-2.651;RCP2.6;2010;11.76;9;7.68;25.83;5;
13034;47.998;-2.651;RCP2.6;2011;11.84;3;7.32;19.45;2;
13034;47.998;-2.651;RCP2.6;2012;12.16;3;7.11;17.94;1;
13034;47.998;-2.651;RCP2.6;2013;12.07;2;7.14;16.12;1;
13034;47.998;-2.651;RCP2.6;2014;11.94;7;6.3;25.96;6;
13034;47.998;-2.651;RCP2.6;2015;12.18;6;5.21;20.75;1;
13034;47.998;-2.651;RCP2.6;2016;12.39;7;7.73;28.09;6;
13034;47.998;-2.651;RCP2.6;2017;12.61;3;6.37;18.34;1;
13034;47.998;-2.651;RCP2.6;2018;11.45;9;8.78;24.5;5;
13034;47.998;-2.651;RCP2.6;2019;11.12;9;8.58;28.75;6;
13034;47.998;-2.651;RCP2.6;2020;11.38;9;7.39;26.12;6;
13035;48.0025;-2.544;RCP2.6;2006;10.92;4;5.25;19.76;3;
