#-----------------------------------------------------------------------------
# Date d'extraction : 24/04/2025 - 12h35 loc.
#-----------------------------------------------------------------------------
# Producteur : MF-DCSC
# Experience : EUROCORDEX2020
# Modele     : ALADIN63_CNRM-CM5
# Scenario :
#     REF : référence
#-----------------------------------------------------------------------------
# Période extraite : de 1990 à 2005
#-----------------------------------------------------------------------------
# Type d'indice : annuel
#-----------------------------------------------------------------------------
# Indices : 
#     TAV : Température moyenne journalière (°C)
#     PN20MM : Nombre de jours de fortes précipitations (jour(s))
#     PQ90 : précipitations intenses (Q90) (mm)
#     PQ99 : précipitations extrêmes (Q99) (mm)
#     RR99 : nombre de jours de précipitations intenses (nombre de jours où on dépasse le Q99) (jour(s))
#-----------------------------------------------------------------------------
# Format des enregistrements 
# Point;Latitude;Longitude;Contexte;Annee;TAV;PN20MM;PQ90;PQ99;RR99;
#-----------------------------------------------------------------------------
Point;Latitude;Longitude;Contexte;Annee;TAV;PN20MM;PQ90;PQ99;RR99;
13042;48.0314;-1.7947;REF;1997;11.63;1;6.04;14.13;2;
13042;48.0314;-1.7947;REF;1998;11.78;1;6.28;15.42;1;
13042;48.0314;-1.7947;REF;1999;12.53;3;4.42;16.07;4;
13042;48.0314;-1.7947;REF;2000;12.54;6;7.24;24.82;7;
13042;48.0314;-1.7947;REF;2001;11.54;4;6.87;19.65;6;
13042;48.0314;-1.7947;REF;2002;11.85;2;7.81;14.67;2;
13042;48.0314;-1.7947;REF;2003;12.43;2;6.68;15.44;2;
13042;48.0314;-1.7947;REF;2004;12.62;2;6.68;16.81;4;
13042;48.0314;-1.7947;REF;2005;12.14;1;4.56;15.95;2;
13043;48.0351;-1.6876;REF;1990;12.44;3;6.79;18.9;6;
13043;48.0351;-1.6876;REF;1991;11.47;0;5.35;17.08;4;
13043;48.0351;-1.6876;REF;1992;11.43;2;6.67;16.37;4;
13043;48.0351;-1.6876;REF;1993;11.83;1;5.41;11.99;1;
13043;48.0351;-1.6876;REF;1994;11.23;3;5.71;16.64;4;
13043;48.0351;-1.6876;REF;1995;11.9;5;6.71;21.88;6;
13043;48.0351;-1.6876;REF;1996;12.19;2;4.92;14.76;2;
13043;48.0351;-1.6876;REF;1997;11.66;1;6.19;14.52;1;
13043;48.0351;-1.6876;REF;1998;11.8;0;6.69;14.73;2;
13043;48.0351;-1.6876;REF;1999;12.6;3;4.66;17.39;4;
13043;48.0351;-1.6876;REF;2000;12.54;5;7.39;22.34;7;
13043;48.0351;-1.6876;REF;2001;11.59;3;6.96;17.63;4;
13043;48.0351;-1.6876;REF;2002;11.9;2;7.77;14.97;2;
13043;48.0351;-1.6876;REF;2003;12.49;2;6.57;15.54;3;
13043;48.0351;-1.6876;REF;2004;12.66;2;6.61;16.33;4;
13043;48.0351;-1.6876;REF;2005;12.17;1;4.43;13.93;1;
13044;48.0387;-1.5804;REF;1990;12.32;3;6.86;19.04;6;
13044;48.0387;-1.5804;REF;1991;11.36;0;5.38;17.2;4;
13044;48.0387;-1.5804;REF;1992;11.32;2;6.72;16.5;4;
13044;48.0387;-1.5804;REF;1993;11.71;1;5.44;12.08;1;
13044;48.0387;-1.5804;REF;1994;11.11;3;5.75;16.76;4;
13044;48.0387;-1.5804;REF;1995;11.79;5;6.75;22.04;6;
13044;48.0387;-1.5804;REF;1996;12.07;2;5.04;14.86;2;
13044;48.0387;-1.5804;REF;1997;11.55;1;6.18;14.63;1;
13044;48.0387;-1.5804;REF;1998;11.69;0;6.74;14.83;2;
13044;48.0387;-1.5804;REF;1999;12.47;3;4.7;17.51;4;
13044;48.0387;-1.5804;REF;2000;12.42;5;7.43;22.47;7;
13044;48.0387;-1.5804;REF;2001;11.48;3;6.96;17.76;4;
13044;48.0387;-1.5804;REF;2002;11.79;2;7.83;15.03;2;
13044;48.0387;-1.5804;REF;2003;12.37;2;6.51;15.66;3;
13044;48.0387;-1.5804;REF;2004;12.55;2;6.66;16.45;4;
13044;48.0387;-1.5804;REF;2005;12.06;1;4.47;14.04;1;
13045;48.0423;-1.4733;REF;1990;12.19;2;6.84;17.48;4;
13045;48.0423;-1.4733;REF;1991;11.27;2;5.57;17.12;2;
13045;48.0423;-1.4733;REF;1992;11.25;2;6.7;17.08;3;
13045;48.0423;-1.4733;REF;1993;11.65;1;5.71;12.92;1;
13045;48.0423;-1.4733;REF;1994;11.03;3;5.88;16.11;3;
13045;48.0423;-1.4733;REF;1995;11.73;5;6.54;20.7;6;
13045;48.0423;-1.4733;REF;1996;12;2;4.89;16.85;2;
13045;48.0423;-1.4733;REF;1997;11.5;3;6.22;18.33;5;
13045;48.0423;-1.4733;REF;1998;11.59;1;6.76;16.02;2;
13045;48.0423;-1.4733;REF;1999;12.4;3;4.23;17.78;4;
13045;48.0423;-1.4733;REF;2000;12.39;4;7.77;18.84;6;
13045;48.0423;-1.4733;REF;2001;11.42;3;6.78;17.25;4;
13045;48.0423;-1.4733;REF;2002;11.73;2;7.41;16.33;2;
13045;48.0423;-1.4733;REF;2003;12.28;1;6.67;16.36;3;
13045;48.0423;-1.4733;REF;2004;12.52;2;6.39;17.23;4;
13045;48.0423;-1.4733;REF;2005;11.97;1;4.63;13.54;1;
13046;48.0457;-1.3661;REF;1990;12.03;1;6.57;16.51;3;
13046;48.0457;-1.3661;REF;1991;11.13;2;5.79;16.96;2;
13046;48.0457;-1.3661;REF;1992;11.14;3;6.89;18.07;4;
13046;48.0457;-1.3661;REF;1993;11.5;2;5.78;14.01;2;
13046;48.0457;-1.3661;REF;1994;10.89;3;6.5;16.92;3;
13046;48.0457;-1.3661;REF;1995;11.61;6;6.31;20.98;7;
13046;48.0457;-1.3661;REF;1996;11.86;3;5.01;17.34;3;
13046;48.0457;-1.3661;REF;1997;11.39;5;6;22.16;5;
13046;48.0457;-1.3661;REF;1998;11.39;2;7.29;14.87;3;
13046;48.0457;-1.3661;REF;1999;12.3;3;4.15;17.9;4;
13046;48.0457;-1.3661;REF;2000;12.26;3;7.36;19.44;5;
13046;48.0457;-1.3661;REF;2001;11.3;4;6.53;18.14;4;
13046;48.0457;-1.3661;REF;2002;11.61;3;7.27;17.41;3;
13046;48.0457;-1.3661;REF;2003;12.12;1;7.58;17.11;4;
13046;48.0457;-1.3661;REF;2004;12.4;2;6.47;18.3;4;
13046;48.0457;-1.3661;REF;2005;11.83;1;4.85;12.68;1;
13047;48.049;-1.259;REF;1990;11.95;3;7.11;18.3;3;
13047;48.049;-1.259;REF;1991;11;3;6.45;18.67;3;
13047;48.049;-1.259;REF;1992;11.01;3;7.22;19.01;3;
13047;48.049;-1.259;REF;1993;11.39;2;6.24;14.97;2;
13047;48.049;-1.259;REF;1994;10.72;4;6.81;19.2;4;
13047;48.049;-1.259;REF;1995;11.51;6;6.32;22.49;6;
13047;48.049;-1.259;REF;1996;11.78;4;5.43;19.59;4;
13047;48.049;-1.259;REF;1997;11.26;5;6.09;26.11;5;
13047;48.049;-1.259;REF;1998;11.25;3;7.29;15.78;3;
13047;48.049;-1.259;REF;1999;12.2;5;4.61;21.09;5;
13047;48.049;-1.259;REF;2000;12.17;5;7.29;22.35;5;
13047;48.049;-1.259;REF;2001;11.17;4;6.8;19.82;4;
13047;48.049;-1.259;REF;2002;11.51;3;7.47;17.83;3;
13047;48.049;-1.259;REF;2003;12.02;4;7.47;19.65;4;
13047;48.049;-1.259;REF;2004;12.33;5;6.49;20.98;5;
13047;48.049;-1.259;REF;2005;11.69;1;4.82;14.82;1;
13048;48.0523;-1.1518;REF;1990;11.77;4;8.1;19.14;4;
13048;48.0523;-1.1518;REF;1991;10.79;3;6.73;19.08;3;
13048;48.0523;-1.1518;REF;1992;10.83;6;8.47;22.36;6;
13048;48.0523;-1.1518;REF;1993;11.16;2;6.95;15.24;2;
13048;48.0523;-1.1518;REF;1994;10.65;5;7.96;20.21;5;
13048;48.0523;-1.1518;REF;1995;11.39;7;7.57;24.5;7;
13048;48.0523;-1.1518;REF;1996;11.64;3;6.2;17.31;3;
13048;48.0523;-1.1518;REF;1997;11.15;6;7.37;25.67;6;
13048;48.0523;-1.1518;REF;1998;11.07;5;8.37;22.14;5;
13048;48.0523;-1.1518;REF;1999;12.02;4;5.71;19.72;4;
13048;48.0523;-1.1518;REF;2000;11.99;5;7.74;23.11;6;
13048;48.0523;-1.1518;REF;2001;11.03;3;7.58;18.05;3;
13048;48.0523;-1.1518;REF;2002;11.33;3;8.44;17.43;3;
13048;48.0523;-1.1518;REF;2003;11.77;2;8.67;18.7;2;
13048;48.0523;-1.1518;REF;2004;12.13;4;7.01;20.2;4;
13048;48.0523;-1.1518;REF;2005;11.48;0;5.87;15.39;0;
13049;48.0554;-1.0446;REF;1990;11.52;4;7.4;19.89;2;
13049;48.0554;-1.0446;REF;1991;10.46;4;6.22;19.92;2;
13049;48.0554;-1.0446;REF;1992;10.56;6;7.48;21.78;6;
13049;48.0554;-1.0446;REF;1993;10.88;2;6.89;18.22;2;
13049;48.0554;-1.0446;REF;1994;10.35;4;7.44;18.55;3;
13049;48.0554;-1.0446;REF;1995;11.11;8;7.88;22.63;8;
13049;48.0554;-1.0446;REF;1996;11.4;3;6.13;16.68;2;
13049;48.0554;-1.0446;REF;1997;10.91;7;6.26;28.39;7;
13049;48.0554;-1.0446;REF;1998;10.81;7;8.27;25.61;7;
13049;48.0554;-1.0446;REF;1999;11.77;4;5.31;20.07;2;
13049;48.0554;-1.0446;REF;2000;11.75;4;7.12;20.43;4;
13049;48.0554;-1.0446;REF;2001;10.74;4;6.86;20.88;4;
13049;48.0554;-1.0446;REF;2002;11.09;2;7.64;18.86;2;
13049;48.0554;-1.0446;REF;2003;11.52;5;8.9;21.06;4;
13049;48.0554;-1.0446;REF;2004;11.91;5;6.9;22.48;5;
13049;48.0554;-1.0446;REF;2005;11.25;0;5.65;15.53;0;
13161;47.9842;-4.369;REF;1990;12.26;15;11.83;30.26;8;
13161;47.9842;-4.369;REF;1991;11.28;4;9.06;19.32;0;
13161;47.9842;-4.369;REF;1992;11.18;12;11.43;26.81;5;
13161;47.9842;-4.369;REF;1993;11.61;7;10.89;24.17;3;
13161;47.9842;-4.369;REF;1994;10.96;5;9.82;22.04;1;
13161;47.9842;-4.369;REF;1995;11.54;7;9.05;22.94;3;
13161;47.9842;-4.369;REF;1996;11.92;9;7.89;29.44;6;
13161;47.9842;-4.369;REF;1997;11.47;5;9.39;23.27;2;
13161;47.9842;-4.369;REF;1998;11.86;8;8.91;21.26;0;
13161;47.9842;-4.369;REF;1999;12.25;8;7.29;26.98;4;
13161;47.9842;-4.369;REF;2000;12.55;13;8.86;29.73;6;
13161;47.9842;-4.369;REF;2001;11.21;10;10.66;28.36;5;
13161;47.9842;-4.369;REF;2002;11.71;8;10.9;21.58;1;
13161;47.9842;-4.369;REF;2003;12.28;16;10.76;28.24;6;
13161;47.9842;-4.369;REF;2004;12.43;13;10.56;28.62;6;
13161;47.9842;-4.369;REF;2005;11.87;9;7.19;25.65;4;
13162;47.9903;-4.2623;REF;1990;11.99;16;11.61;29.73;7;
13162;47.9903;-4.2623;REF;1991;10.99;3;9.32;18.37;1;
13162;47.9903;-4.2623;REF;1992;10.96;14;11.37;26.39;4;
13162;47.9903;-4.2623;REF;1993;11.3;7;11.19;23.4;2;
13162;47.9903;-4.2623;REF;1994;10.68;6;10.66;21.11;2;
13162;47.9903;-4.2623;REF;1995;11.28;6;9.4;23.15;3;
13162;47.9903;-4.2623;REF;1996;11.64;11;8.53;30.46;6;
13162;47.9903;-4.2623;REF;1997;11.22;6;8.98;21.7;2;
13162;47.9903;-4.2623;REF;1998;11.53;13;9.02;23.72;0;
13162;47.9903;-4.2623;REF;1999;12.01;7;8.25;24.63;4;
13162;47.9903;-4.2623;REF;2000;12.27;14;9.53;28.77;8;
13162;47.9903;-4.2623;REF;2001;10.93;11;9.92;28.5;6;
13162;47.9903;-4.2623;REF;2002;11.41;4;11.48;20.32;0;
13162;47.9903;-4.2623;REF;2003;11.97;16;10.83;28.41;5;
13162;47.9903;-4.2623;REF;2004;12.14;12;10.33;29.1;5;
13162;47.9903;-4.2623;REF;2005;11.6;10;7.01;25.67;4;
13163;47.9962;-4.1555;REF;1990;12.2;15;11.57;29.18;7;
13163;47.9962;-4.1555;REF;1991;11.19;3;9.19;18.1;0;
13163;47.9962;-4.1555;REF;1992;11.17;13;11.22;25.92;4;
13163;47.9962;-4.1555;REF;1993;11.5;7;10.65;23.31;2;
13163;47.9962;-4.1555;REF;1994;10.88;5;10.52;21.01;2;
13163;47.9962;-4.1555;REF;1995;11.48;6;9.27;22.74;3;
13163;47.9962;-4.1555;REF;1996;11.85;11;8.42;30.15;6;
13163;47.9962;-4.1555;REF;1997;11.42;7;8.87;23.54;2;
13163;47.9962;-4.1555;REF;1998;11.74;13;8.87;23.43;0;
13163;47.9962;-4.1555;REF;1999;12.23;7;8.15;24.34;4;
13163;47.9962;-4.1555;REF;2000;12.48;14;9.4;28.4;8;
13163;47.9962;-4.1555;REF;2001;11.13;11;9.79;28.13;6;
13163;47.9962;-4.1555;REF;2002;11.62;4;11.32;20.04;0;
13163;47.9962;-4.1555;REF;2003;12.19;16;10.69;27.87;5;
13163;47.9962;-4.1555;REF;2004;12.36;11;10.09;28.71;6;
13163;47.9962;-4.1555;REF;2005;11.82;9;6.92;25.34;4;
13164;48.0021;-4.0486;REF;1990;12.3;15;11.99;28.49;7;
13164;48.0021;-4.0486;REF;1991;11.26;3;8.93;19.17;1;
13164;48.0021;-4.0486;REF;1992;11.24;15;11.45;24.93;1;
13164;48.0021;-4.0486;REF;1993;11.56;8;10.7;24.76;3;
13164;48.0021;-4.0486;REF;1994;10.95;6;10.78;20.93;1;
13164;48.0021;-4.0486;REF;1995;11.57;7;9.14;25.57;4;
13164;48.0021;-4.0486;REF;1996;11.95;11;7.89;30.87;6;
13164;48.0021;-4.0486;REF;1997;11.5;5;8.69;21.86;2;
13164;48.0021;-4.0486;REF;1998;11.76;12;8.92;25.53;3;
13164;48.0021;-4.0486;REF;1999;12.33;8;7.77;25.26;3;
13164;48.0021;-4.0486;REF;2000;12.55;14;9.01;28.51;9;
13164;48.0021;-4.0486;REF;2001;11.24;10;9.83;28.24;5;
13164;48.0021;-4.0486;REF;2002;11.66;6;11.37;21.29;0;
13164;48.0021;-4.0486;REF;2003;12.28;14;10.88;27.51;6;
13164;48.0021;-4.0486;REF;2004;12.43;12;9.97;28.51;6;
13164;48.0021;-4.0486;REF;2005;11.92;9;6.5;25.85;3;
13165;48.0079;-3.9418;REF;1990;11.94;18;12.54;28.66;5;
13165;48.0079;-3.9418;REF;1991;10.96;5;9.01;20.56;1;
13165;48.0079;-3.9418;REF;1992;10.93;13;10.08;25.09;2;
13165;48.0079;-3.9418;REF;1993;11.25;7;9.73;26.64;4;
13165;48.0079;-3.9418;REF;1994;10.69;7;11;20.63;1;
13165;48.0079;-3.9418;REF;1995;11.25;10;9.6;27.21;4;
13165;48.0079;-3.9418;REF;1996;11.62;10;8.71;29.95;7;
13165;48.0079;-3.9418;REF;1997;11.22;5;9.1;20.59;1;
13165;48.0079;-3.9418;REF;1998;11.47;11;9.14;26.02;4;
13165;48.0079;-3.9418;REF;1999;12.02;7;7.48;24.12;2;
13165;48.0079;-3.9418;REF;2000;12.21;13;8.51;27.33;4;
13165;48.0079;-3.9418;REF;2001;10.96;10;10.46;28.9;5;
13165;48.0079;-3.9418;REF;2002;11.32;10;11.69;22.81;1;
13165;48.0079;-3.9418;REF;2003;11.95;14;11.37;27.22;4;
13165;48.0079;-3.9418;REF;2004;12.12;12;11.21;29.35;6;
13165;48.0079;-3.9418;REF;2005;11.58;11;6.51;30.02;6;
13166;48.0136;-3.8349;REF;1990;11.64;19;12.77;29.19;5;
13166;48.0136;-3.8349;REF;1991;10.67;5;9.22;21.04;1;
13166;48.0136;-3.8349;REF;1992;10.64;14;10.27;25.6;3;
13166;48.0136;-3.8349;REF;1993;10.97;7;9.9;27.13;4;
13166;48.0136;-3.8349;REF;1994;10.41;8;11.21;21;1;
13166;48.0136;-3.8349;REF;1995;10.96;10;9.78;27.28;3;
13166;48.0136;-3.8349;REF;1996;11.33;10;8.91;30.4;7;
13166;48.0136;-3.8349;REF;1997;10.94;5;9.33;20.96;1;
13166;48.0136;-3.8349;REF;1998;11.18;12;9.31;26.38;4;
13166;48.0136;-3.8349;REF;1999;11.72;7;7.6;24.55;2;
13166;48.0136;-3.8349;REF;2000;11.92;13;8.66;27.84;4;
13166;48.0136;-3.8349;REF;2001;10.68;10;10.66;29.44;5;
13166;48.0136;-3.8349;REF;2002;11.03;10;12.25;23.24;1;
13166;48.0136;-3.8349;REF;2003;11.65;14;11.71;27.77;4;
13166;48.0136;-3.8349;REF;2004;11.82;12;11.42;29.79;6;
13166;48.0136;-3.8349;REF;2005;11.29;12;6.59;30.59;7;
13167;48.0192;-3.728;REF;1990;11.37;18;12.91;31.3;6;
13167;48.0192;-3.728;REF;1991;10.43;7;9.88;24.06;1;
13167;48.0192;-3.728;REF;1992;10.38;16;11.72;28.73;5;
13167;48.0192;-3.728;REF;1993;10.69;10;10.9;28.48;4;
13167;48.0192;-3.728;REF;1994;10.15;9;11.29;23.14;1;
13167;48.0192;-3.728;REF;1995;10.72;12;9.73;30.14;5;
13167;48.0192;-3.728;REF;1996;11.06;9;9.29;30.86;5;
13167;48.0192;-3.728;REF;1997;10.67;5;10.17;22.49;1;
13167;48.0192;-3.728;REF;1998;10.88;11;10.13;27.36;3;
13167;48.0192;-3.728;REF;1999;11.52;12;7.69;23.91;2;
13167;48.0192;-3.728;REF;2000;11.71;13;9.61;29.85;5;
13167;48.0192;-3.728;REF;2001;10.43;15;11.75;31.86;6;
13167;48.0192;-3.728;REF;2002;10.79;12;12.54;24.94;3;
13167;48.0192;-3.728;REF;2003;11.41;15;12.97;27.78;3;
13167;48.0192;-3.728;REF;2004;11.56;13;12.49;34.18;6;
13167;48.0192;-3.728;REF;2005;11.06;9;7.74;30.45;7;
13168;48.0247;-3.6211;REF;1990;11.45;16;12.01;29.29;5;
13168;48.0247;-3.6211;REF;1991;10.44;7;9.38;26.96;3;
13168;48.0247;-3.6211;REF;1992;10.41;11;10.5;26.84;4;
13168;48.0247;-3.6211;REF;1993;10.72;7;9.74;26.85;4;
13168;48.0247;-3.6211;REF;1994;10.16;7;10.33;22.13;1;
13168;48.0247;-3.6211;REF;1995;10.76;11;9.34;27.73;5;
13168;48.0247;-3.6211;REF;1996;11.14;7;9.17;32.35;5;
13168;48.0247;-3.6211;REF;1997;10.7;4;9.24;20.46;1;
13168;48.0247;-3.6211;REF;1998;10.89;9;9.14;26.92;4;
13168;48.0247;-3.6211;REF;1999;11.61;9;7.12;23.9;3;
13168;48.0247;-3.6211;REF;2000;11.77;11;8.59;28.09;4;
13168;48.0247;-3.6211;REF;2001;10.44;13;10.43;30.41;5;
13168;48.0247;-3.6211;REF;2002;10.83;9;11.05;22.45;3;
13168;48.0247;-3.6211;REF;2003;11.49;9;11.26;26.52;2;
13168;48.0247;-3.6211;REF;2004;11.6;12;11.51;33.08;6;
13168;48.0247;-3.6211;REF;2005;11.11;8;7.16;29.44;6;
13169;48.0301;-3.5141;REF;1990;11.77;15;11.89;29.67;7;
13169;48.0301;-3.5141;REF;1991;10.75;8;8.61;25.87;4;
13169;48.0301;-3.5141;REF;1992;10.72;10;10.46;25.83;3;
13169;48.0301;-3.5141;REF;1993;11.03;8;10.86;24.11;4;
13169;48.0301;-3.5141;REF;1994;10.5;7;10.04;22.13;1;
13169;48.0301;-3.5141;REF;1995;11.1;12;8.9;27.49;4;
13169;48.0301;-3.5141;REF;1996;11.47;8;8.52;29.73;5;
13169;48.0301;-3.5141;REF;1997;11;5;8.78;22.4;2;
13169;48.0301;-3.5141;REF;1998;11.2;9;8.71;26.76;4;
13169;48.0301;-3.5141;REF;1999;11.92;8;6.59;23.72;2;
13169;48.0301;-3.5141;REF;2000;12.09;12;9.31;27.46;4;
13169;48.0301;-3.5141;REF;2001;10.79;14;10.09;29.05;7;
13169;48.0301;-3.5141;REF;2002;11.12;7;11.11;22.26;2;
13169;48.0301;-3.5141;REF;2003;11.82;8;10.99;25.73;2;
13169;48.0301;-3.5141;REF;2004;11.92;11;11.06;32.66;6;
13169;48.0301;-3.5141;REF;2005;11.44;8;7.34;27.16;4;
13170;48.0354;-3.4072;REF;1990;11.6;16;12.51;29.47;6;
13170;48.0354;-3.4072;REF;1991;10.64;8;9.04;25.09;4;
13170;48.0354;-3.4072;REF;1992;10.57;10;11.03;27.76;5;
13170;48.0354;-3.4072;REF;1993;10.93;6;10.22;24.15;4;
13170;48.0354;-3.4072;REF;1994;10.4;6;10.18;21.39;1;
13170;48.0354;-3.4072;REF;1995;10.97;12;8.97;28.26;5;
13170;48.0354;-3.4072;REF;1996;11.33;7;9.06;25.97;3;
13170;48.0354;-3.4072;REF;1997;10.92;6;9.09;25.17;3;
13170;48.0354;-3.4072;REF;1998;11.08;6;9.32;24.5;3;
13170;48.0354;-3.4072;REF;1999;11.8;6;6.62;21.06;2;
13170;48.0354;-3.4072;REF;2000;11.93;12;10.18;29.71;5;
13170;48.0354;-3.4072;REF;2001;10.71;14;11.01;29.6;7;
13170;48.0354;-3.4072;REF;2002;11;8;10.64;22.16;2;
13170;48.0354;-3.4072;REF;2003;11.69;7;11.19;26.25;4;
13170;48.0354;-3.4072;REF;2004;11.82;12;11.03;33.32;6;
13170;48.0354;-3.4072;REF;2005;11.34;9;7.46;27.24;5;
13171;48.0406;-3.3002;REF;1990;11.62;15;12.09;29.41;5;
13171;48.0406;-3.3002;REF;1991;10.58;9;8.66;27.14;4;
13171;48.0406;-3.3002;REF;1992;10.52;11;10.49;27.82;4;
13171;48.0406;-3.3002;REF;1993;10.88;8;10.51;23.76;2;
13171;48.0406;-3.3002;REF;1994;10.31;5;11.31;21.16;1;
13171;48.0406;-3.3002;REF;1995;10.93;14;9.09;28.83;6;
13171;48.0406;-3.3002;REF;1996;11.33;9;8.41;25.62;3;
13171;48.0406;-3.3002;REF;1997;10.83;5;8.95;22.27;2;
13171;48.0406;-3.3002;REF;1998;11.03;6;9.04;24.93;2;
13171;48.0406;-3.3002;REF;1999;11.72;5;6.17;21.26;2;
13171;48.0406;-3.3002;REF;2000;11.87;11;10.05;28.03;5;
13171;48.0406;-3.3002;REF;2001;10.61;14;10.86;30.77;8;
13171;48.0406;-3.3002;REF;2002;11;8;11.3;22.56;3;
13171;48.0406;-3.3002;REF;2003;11.66;8;11.09;25.59;2;
13171;48.0406;-3.3002;REF;2004;11.75;11;10.72;29.83;6;
13171;48.0406;-3.3002;REF;2005;11.28;10;6.28;26.25;3;
13172;48.0457;-3.1932;REF;1990;11.62;12;12.1;26.55;3;
13172;48.0457;-3.1932;REF;1991;10.6;10;8.51;24.22;2;
13172;48.0457;-3.1932;REF;1992;10.52;10;10.31;26.56;2;
13172;48.0457;-3.1932;REF;1993;10.89;8;10.76;23.31;2;
13172;48.0457;-3.1932;REF;1994;10.35;4;11.47;20.08;1;
13172;48.0457;-3.1932;REF;1995;10.96;14;9.17;29.52;7;
13172;48.0457;-3.1932;REF;1996;11.33;9;8.42;27.19;4;
13172;48.0457;-3.1932;REF;1997;10.86;6;8.76;22.39;2;
13172;48.0457;-3.1932;REF;1998;11.03;5;8.59;23.39;3;
13172;48.0457;-3.1932;REF;1999;11.74;7;6.43;26.69;4;
13172;48.0457;-3.1932;REF;2000;11.87;14;8.98;32.6;5;
13172;48.0457;-3.1932;REF;2001;10.64;14;10.16;29.88;8;
13172;48.0457;-3.1932;REF;2002;10.97;7;10.81;22.88;3;
13172;48.0457;-3.1932;REF;2003;11.66;9;10.85;23.65;1;
13172;48.0457;-3.1932;REF;2004;11.75;12;10.8;30.55;6;
13172;48.0457;-3.1932;REF;2005;11.28;10;7.2;24.43;3;
13173;48.0507;-3.0861;REF;1990;11.49;7;9.26;23.81;3;
13173;48.0507;-3.0861;REF;1991;10.47;6;6.19;24.03;3;
13173;48.0507;-3.0861;REF;1992;10.41;6;9.06;21.84;3;
13173;48.0507;-3.0861;REF;1993;10.81;5;8.5;22.3;3;
13173;48.0507;-3.0861;REF;1994;10.26;3;8.04;18.54;1;
13173;48.0507;-3.0861;REF;1995;10.88;8;7.12;24.74;4;
13173;48.0507;-3.0861;REF;1996;11.18;8;6.42;26.74;5;
13173;48.0507;-3.0861;REF;1997;10.72;4;6.54;19.8;3;
13173;48.0507;-3.0861;REF;1998;10.89;4;7.67;19.51;3;
13173;48.0507;-3.0861;REF;1999;11.6;5;5.42;21;3;
13173;48.0507;-3.0861;REF;2000;11.72;10;7.42;31.79;7;
13173;48.0507;-3.0861;REF;2001;10.52;13;9.84;24.46;3;
13173;48.0507;-3.0861;REF;2002;10.83;5;8.22;20.92;3;
13173;48.0507;-3.0861;REF;2003;11.54;6;8.82;20.96;2;
13173;48.0507;-3.0861;REF;2004;11.61;8;8.78;24.94;4;
13173;48.0507;-3.0861;REF;2005;11.2;4;5.3;19.78;1;
13174;48.0556;-2.9791;REF;1990;11.89;7;9.04;23.25;3;
13174;48.0556;-2.9791;REF;1991;10.84;6;6.04;23.45;3;
13174;48.0556;-2.9791;REF;1992;10.77;6;8.83;21.32;3;
13174;48.0556;-2.9791;REF;1993;11.16;5;8.18;21.76;3;
13174;48.0556;-2.9791;REF;1994;10.62;3;7.84;18.1;1;
13174;48.0556;-2.9791;REF;1995;11.25;8;6.95;24.15;4;
13174;48.0556;-2.9791;REF;1996;11.55;8;6.27;26.18;5;
13174;48.0556;-2.9791;REF;1997;11.09;4;6.38;19.32;3;
13174;48.0556;-2.9791;REF;1998;11.25;4;7.5;19.07;3;
13174;48.0556;-2.9791;REF;1999;11.97;4;5.3;20.5;3;
13174;48.0556;-2.9791;REF;2000;12.09;10;7.24;31.12;8;
13174;48.0556;-2.9791;REF;2001;10.87;13;9.6;23.84;3;
13174;48.0556;-2.9791;REF;2002;11.2;4;8.02;20.2;3;
13174;48.0556;-2.9791;REF;2003;11.92;5;8.6;20.45;1;
13174;48.0556;-2.9791;REF;2004;11.97;8;8.56;24.4;4;
13174;48.0556;-2.9791;REF;2005;11.57;3;5.16;19.29;1;
13175;48.0604;-2.872;REF;1990;11.8;8;8.48;25.02;5;
13175;48.0604;-2.872;REF;1991;10.81;6;6.13;24.66;4;
13175;48.0604;-2.872;REF;1992;10.73;4;7.95;19.91;3;
13175;48.0604;-2.872;REF;1993;11.13;6;8.72;23.24;3;
13175;48.0604;-2.872;REF;1994;10.61;2;8.26;17.91;2;
13175;48.0604;-2.872;REF;1995;11.19;9;7.34;23.16;3;
13175;48.0604;-2.872;REF;1996;11.5;8;6.21;25.21;5;
13175;48.0604;-2.872;REF;1997;11.03;4;6.26;22.82;4;
13175;48.0604;-2.872;REF;1998;11.22;5;7.92;20.52;2;
13175;48.0604;-2.872;REF;1999;11.94;2;4.76;14.56;2;
13175;48.0604;-2.872;REF;2000;12.03;11;7.23;31.55;8;
13175;48.0604;-2.872;REF;2001;10.83;10;9.86;25.28;5;
13175;48.0604;-2.872;REF;2002;11.18;5;8.42;21.89;4;
13175;48.0604;-2.872;REF;2003;11.86;8;8.2;22.85;3;
13175;48.0604;-2.872;REF;2004;11.94;9;8.6;23.83;3;
13175;48.0604;-2.872;REF;2005;11.55;3;5.49;19.28;1;
13176;48.0652;-2.7649;REF;1990;11.84;8;8.11;25.13;4;
13176;48.0652;-2.7649;REF;1991;10.87;5;6.42;24.35;3;
13176;48.0652;-2.7649;REF;1992;10.8;4;7.36;18.54;3;
13176;48.0652;-2.7649;REF;1993;11.18;5;8.81;23.7;3;
13176;48.0652;-2.7649;REF;1994;10.67;2;8.18;17.58;2;
13176;48.0652;-2.7649;REF;1995;11.23;6;7.46;23.33;4;
